"","educ","income"
"3783",9,31126.45
"3784",15,36244.36
"3785",13,44438.03
"3786",8,52056.95
"3787",20,39076.61
"3788",9,84576.35
"3789",16,28960.58
"3790",10,25616.89
"3791",14,87064.04
"3792",18,74991.42
"3793",12,32266.59
"3794",16,55454.91
"3795",12,43119.49
"3796",9,75483.42
"3797",11,36474.99
"3798",12,29751.08
"3799",6,114007.39
"3800",10,62136.84
"3801",7,53466.16
"3802",12,107951.29
"3803",9,39976.38
"3804",20,69749.66
"3805",13,33133.23
"3806",14,39581.68
"3807",13,101200.32
"3808",10,33486.88
"3809",15,66616.05
"3810",15,31228.15
"3811",8,81187.93
"3812",14,65459.86
"3813",7,20874.35
"3814",12,21995.04
"3815",15,73722.12
"3816",13,30914.55
"3817",11,81112.87
"3818",14,17058.84
"3819",8,180513.97
"3820",15,45936.57
"3821",12,72004.15
"3822",15,28050.61
"3823",13,101859.83
"3824",11,64557.61
"3825",9,40562.12
"3826",15,10479.53
"3827",9,34153.57
"3828",11,43952.61
"3829",8,31388.51
"3830",7,63255.04
"3831",11,15280.19
"3832",11,53455.88
"3833",15,34278.21
"3834",5,49938.06
"3835",9,33498.12
"3836",10,58271.75
"3837",12,97247.36
"3838",11,76948.71
"3839",11,26097.71
"3840",8,52682.58
"3841",10,57759.5
"3842",7,52968.72
"3843",14,97548.58
"3844",17,34893
"3845",13,41234.41
"3846",14,40838.87
"3847",13,55001.36
"3848",14,34824.23
"3849",13,40596.38
"3850",11,136913.62
"3851",13,111582.32
"3852",14,66841.71
"3853",9,42057.44
"3854",10,46272.46
"3855",10,31386.35
"3856",8,33428.9
"3857",11,89338.75
"3858",16,74718.44
"3859",9,18823.03
"3860",8,60985.22
"3861",9,144546.69
"3862",10,42537.08
"3863",13,54076.66
"3864",17,64564.62
"3865",10,47955.54
"3866",10,33578.68
"3867",14,33987.06
"3868",8,59308.8
"3869",16,29037.54
"3870",16,92994.15
"3871",20,66056.06
"3872",12,71096.31
"3873",12,56012.9
"3874",12,72482.45
"3875",15,165290.9
"3876",15,60606.33
"3877",13,41000.84
"3878",13,37591.8
"3879",15,127240.6
"3880",6,44913.8
"3881",13,58986.56
"3882",8,36310.16
"3883",18,30890.83
"3884",12,37579.01
"3885",9,59349.35
"3886",11,19299.29
"3887",12,35614.6
"3888",8,55206.37
"3889",11,32522.05
"3890",11,68256.57
"3891",13,47391.21
"3892",11,29520.62
"3893",10,72217.44
"3894",10,55346.29
"3895",10,53544.3
"3896",10,97392.98
"3897",10,24362.05
"3898",9,11329.92
"3899",15,126264.38
"3900",15,58404.26
"3901",17,53325.82
"3902",11,45754.82
"3903",9,77141.34
"3904",9,86602.21
"3905",11,24002.63
"3906",14,32055.8
"3907",20,126781.6
"3908",12,28616.96
"3909",11,38338.6
"3910",10,81568.9
"3911",11,36933.22
"3912",9,113345.68
"3913",9,39637.14
"3914",14,36529.12
"3915",20,70954.77
"3916",15,20344.92
"3917",11,49184.17
"3918",13,40060.17
"3919",12,84414.61
"3920",16,29242.23
"3921",10,38681.65
"3922",18,59955.72
"3923",9,51078.19
"3924",12,36548.91
"3925",10,25029.54
"3926",13,38677.98
"3927",7,76000.88
"3928",13,140401.5
"3929",15,54200.37
"3930",12,22691.78
"3931",8,24651.84
"3932",20,41701.83
"3933",17,49673.61
"3934",14,40506.68
"3935",14,48367.39
"3936",16,149204.81
"3937",9,28461.26
"3938",20,32386.5
"3939",10,74695.94
"3940",14,61656.25
"3941",10,57171.61
"3942",10,168434.16
"3943",15,40674.07
"3944",5,36564.42
"3945",11,103697.11
"3946",5,23950.36
"3947",14,36241.28
"3948",9,75724.53
"3949",11,50090.13
"3950",11,67574.99
"3951",11,72217.96
"3952",15,64430.21
"3953",9,70771.18
"3954",10,35824.86
"3955",15,44406
"3956",10,62761.92
"3957",11,75464.3
"3958",12,257037.18
"3959",11,66058.81
"3960",14,35688.31
"3961",11,53728.47
"3962",12,26048.58
"3963",8,72539.3
"3964",13,59486.07
"3965",9,62756.92
"3966",15,85797.02
"3967",10,58714.29
"3968",15,40076.94
"3969",16,87505.41
"3970",18,46424.77
"3971",19,26350.32
"3972",6,57478.8
"3973",13,34639.96
"3974",10,74368.98
"3975",17,115985.29
"3976",6,31138.62
"3977",10,37596.66
"3978",18,29184.35
"3979",17,25536.86
"3980",8,36263.92
"3981",15,17097.14
"3982",12,56217.16
"3983",13,59586.41
"3984",9,50163.96
"3985",9,60973.87
"3986",14,69022.09
"3987",12,34833.21
"3988",12,69738.81
"3989",10,62614.51
"3990",14,45790.93
"3991",12,85841.6
"3992",11,80133.86
"3993",14,28859.33
"3994",10,69311.71
"3995",12,13405.64
"3996",14,31512.36
"3997",12,28709.92
"3998",6,78612.57
"3999",14,88563.65
"4000",12,49235.61
"4001",11,31949.12
"4002",17,75662.43
"4003",3,49187.1
"4004",10,23611.04
"4005",10,81673.58
"4006",8,79607.23
"4007",8,56868.39
"4008",9,94918.03
"4009",12,108657.5
"4010",5,139765.94
"4011",17,84638.76
"4012",11,107961.41
"4013",15,42839.33
"4014",10,107258.24
"4015",15,30489.57
"4016",12,123531.57
"4017",9,41383.07
"4018",12,26592.86
"4019",17,31935.4
"4020",17,46819.95
"4021",15,19976.98
"4022",7,71671.84
"4023",13,93029.5
"4024",12,22074.74
"4025",10,123090.31
"4026",5,108212.65
"4027",10,42105.55
"4028",14,62543.89
"4029",10,31795.56
"4030",10,38826.32
"4031",11,57975.88
"4032",9,80328.1
"4033",16,35430.44
"4034",10,44270
"4035",14,67170.39
"4036",15,58394.89
"4037",8,45800.41
"4038",15,38341.33
"4039",15,31966.1
"4040",19,30860.16
"4041",9,67547.44
"4042",10,58922.69
"4043",14,31094.72
"4044",16,99688.23
"4045",14,12839.43
"4046",15,40638.06
"4047",17,54259.03
"4048",8,16262.26
"4049",10,95930.3
"4050",9,38125.47
"4051",8,88290.93
"4052",17,39167.48
"4053",9,23011.68
"4054",10,70133.81
"4055",12,42983.36
"4056",17,48011.07
"4057",9,43159.88
"4058",14,46785.96
"4059",16,36324.36
"4060",15,39619.47
"4061",15,41166.07
"4062",8,82997.76
"4063",14,25436.28
"4064",16,71383.68
"4065",9,48044.84
"4066",14,73523.06
"4067",17,49934.32
"4068",13,18678.3
"4069",11,22292.14
"4070",15,30586.24
"4071",6,49540.31
"4072",16,51426.82
"4073",13,41633.72
"4074",12,41274.21
"4075",9,55550.56
"4076",8,26225.86
"4077",19,37850.67
"4078",10,27447.62
"4079",16,99956.9
"4080",17,17831.08
"4081",11,18392.17
"4082",14,21766.45
"4083",12,47923.88
"4084",13,49292.36
"4085",15,39014.43
"4086",19,37592.33
"4087",10,67682.4
"4088",15,26022.48
"4089",7,48206.03
"4090",16,46599.02
"4091",12,35179.7
"4092",10,55559.22
"4093",15,74479.59
"4094",8,38717.74
"4095",15,34955.07
"4096",5,131811.07
"4097",13,46139.79
"4098",12,12415.71
"4099",10,66079.43
"4100",10,75815.8
"4101",9,46179.26
"4102",15,99172.41
"4103",11,37978.86
"4104",11,52737.88
"4105",10,30427.48
"4106",13,43285.72
"4107",14,31771.77
"4108",12,21730.03
"4109",11,48847.16
"4110",15,21976.33
"4111",9,47156.32
"4112",15,88688.83
"4113",7,39628.73
"4114",16,16719.99
"4115",12,44371.74
"4116",14,42914.1
"4117",7,33428.49
"4118",15,125976.53
"4119",11,35749.32
"4120",8,111729.25
"4121",8,39380.35
"4122",14,51982.12
"4123",13,45939.1
"4124",14,37871.55
"4125",18,32436.53
"4126",11,33480.54
"4127",13,33426.31
"4128",13,57678.01
"4129",12,41797.7
"4130",11,44776.65
"4131",11,49661.07
"4132",11,48659.89
"4133",11,27861.2
"4134",9,46803.61
"4135",15,35130.32
"4136",10,47298.62
"4137",13,33321.76
"4138",14,42003.58
"4139",15,45480.1
"4140",15,172057.22
"4141",18,20384.94
"4142",7,53674.4
"4143",13,48217.88
"4144",11,37195.47
"4145",11,34626.02
"4146",15,50070.89
"4147",12,60561.19
"4148",18,44517.08
"4149",10,25123.14
"4150",17,73797.5
"4151",10,61404.04
"4152",11,35330.64
"4153",10,69948.46
"4154",12,55842.75
"4155",13,41771.25
"4156",12,59159.2
"4157",14,41208.82
"4158",9,26374.77
"4159",6,48276.32
"4160",15,155763.12
"4161",13,54465.58
"4162",14,39430.55
"4163",14,66326.98
"4164",14,38436.39
"4165",11,26904.62
"4166",11,31789.11
"4167",14,83828.14
"4168",10,85193.48
"4169",11,39843.73
"4170",11,100817.37
"4171",6,35618.32
"4172",8,65297.22
"4173",11,15062.48
"4174",18,53907.75
"4175",11,124999.94
"4176",14,18386.98
"4177",13,32752.96
"4178",14,122465.1
"4179",13,50817.91
"4180",11,105327.97
"4181",13,60973.34
"4182",12,134306.29
"4183",12,48637.32
"4184",14,45702.35
"4185",14,17611.51
"4186",11,28386.05
"4187",10,38267.54
"4188",16,80390.21
"4189",12,45517.08
"4190",10,92417.59
"4191",8,134075.56
"4192",13,69598.65
"4193",16,56330.95
"4194",14,23747.03
"4195",12,83040.55
"4196",13,124397.18
"4197",11,42819.01
"4198",8,43992.26
"4199",6,79548.69
"4200",7,46878.81
"4201",12,22529.18
"4202",11,28639.11
"4203",13,90519.58
"4204",9,107732.31
"4205",14,43189.3
"4206",12,74184.67
"4207",9,22891.48
"4208",13,43184.13
"4209",8,41346.03
"4210",13,56215.44
"4211",8,37904.4
"4212",12,41765.83
"4213",14,52412.45
"4214",18,30715.45
"4215",8,29973.19
"4216",15,76110.94
"4217",18,30482.07
"4218",19,85872.02
"4219",7,23835.88
"4220",10,44389.14
"4221",15,16971.17
"4222",6,54275.68
"4223",16,56209.13
"4224",9,68855.58
"4225",10,30500.93
"4226",9,14608.6
"4227",18,42068.6
"4228",11,24163.91
"4229",9,43338.36
"4230",10,80081.73
"4231",16,69134.5
"4232",18,84842.74
"4233",13,61467.38
"4234",12,52145.66
"4235",16,114224.31
"4236",10,57938.45
"4237",11,65835.1
"4238",15,76815.39
"4239",12,41429.39
"4240",10,38326.81
"4241",12,25531.92
"4242",10,49909.77
"4243",18,68780.95
"4244",10,39035.99
"4245",15,61385.27
"4246",12,51479.89
"4247",16,61163.02
"4248",15,35956.73
"4249",9,41928.98
"4250",11,40042.41
"4251",12,49548.28
"4252",11,62560.09
"4253",8,42460.44
"4254",11,20915.56
"4255",15,37129.81
"4256",13,27133.72
"4257",7,34471.81
"4258",8,57092.98
"4259",15,57393.28
"4260",20,107717.32
"4261",12,44186.22
"4262",14,37438.79
"4263",18,50003.78
"4264",8,33248.46
"4265",8,67564.08
"4266",19,58014.12
"4267",11,55987.24
"4268",15,83222.52
"4269",11,109334.44
"4270",15,40606.25
"4271",18,90185.4
"4272",14,56425.83
"4273",8,111492.09
"4274",9,112637.59
"4275",12,77351.91
"4276",12,115183.06
"4277",13,48057.21
"4278",13,26258.17
"4279",14,46290.84
"4280",14,24130.11
"4281",17,56452.77
"4282",14,45465.91
"4283",11,50463.53
"4284",5,30858.7
"4285",13,55619.88
"4286",16,69941.76
"4287",12,45357.97
"4288",12,49361.15
"4289",7,38583.81
"4290",8,45966.24
"4291",18,33083.46
"4292",10,30083.48
"4293",13,53314.25
"4294",13,28480.03
"4295",7,26102.27
"4296",8,56852.55
"4297",13,66328.89
"4298",9,74516.13
"4299",14,28172.04
"4300",14,113937.99
"4301",11,45291.89
"4302",12,75997.63
"4303",10,23224.55
"4304",9,70597.84
"4305",15,60813.29
"4306",9,63025.13
"4307",16,122570.43
"4308",13,64828.06
"4309",17,71747.18
"4310",11,52127.71
"4311",19,53126.05
"4312",17,60281.01
"4313",9,65386.87
"4314",13,31913.65
"4315",9,59019.09
"4316",12,39287.4
"4317",14,25675.78
"4318",11,48148.09
"4319",15,23932.11
"4320",13,40762.24
"4321",11,55945.7
"4322",11,29016.35
"4323",7,25982.1
"4324",15,105302.46
"4325",20,58847.34
"4326",11,42026.97
"4327",12,93946.2
"4328",14,33888.45
"4329",17,64941.72
"4330",12,42378.44
"4331",11,66354.38
"4332",12,64088.43
"4333",12,73428.58
"4334",13,57067.67
"4335",9,69002.13
"4336",20,30544.25
"4337",11,86231.1
"4338",11,19909.97
"4339",12,19074.96
"4340",7,33878.98
"4341",8,51556.48
"4342",10,54744.21
"4343",12,84589.93
"4344",10,84772.31
"4345",14,37701.59
"4346",6,68690.72
"4347",13,64036.02
"4348",11,91093.61
"4349",11,50437.52
"4350",14,63307.94
"4351",11,39830.8
"4352",10,53422.31
"4353",18,34620.5
"4354",10,20318.81
"4355",15,88031.37
"4356",14,69634.08
"4357",10,43042.79
"4358",17,29099.18
"4359",7,24006.6
"4360",8,40292.85
"4361",6,63624.8
"4362",12,69972.47
"4363",10,48801.61
"4364",11,38710.84
"4365",10,105124.96
"4366",15,45981.21
"4367",14,52189.42
"4368",19,36867.09
"4369",7,60003.61
"4370",7,70052.65
"4371",17,65945.49
"4372",8,62221.23
"4373",20,96952.45
"4374",13,66017.56
"4375",11,33785.48
"4376",10,34371.5
"4377",10,36383.94
"4378",9,39182.09
"4379",12,124097.83
"4380",14,37328.75
"4381",16,50368.59
"4382",19,66558.32
"4383",9,42677.03
"4384",13,96039.58
"4385",11,25954.26
"4386",10,91297.93
"4387",12,75358.38
"4388",14,156874.02
"4389",15,46853.64
"4390",13,57434.33
"4391",15,105654.95
"4392",12,24099.11
"4393",17,47141.12
"4394",8,49481.82
"4395",14,41531.65
"4396",12,77093.62
"4397",14,42474.37
"4398",14,37186.17
"4399",9,61483.84
"4400",13,45905.38
"4401",9,59157.5
"4402",15,23063.14
"4403",6,53360.01
"4404",13,88765.58
"4405",13,33077.25
"4406",7,17651.73
"4407",16,66823.46
"4408",7,19379.58
"4409",9,43917.32
"4410",11,101685.82
"4411",12,32180.73
"4412",12,26305.54
"4413",11,55136.45
"4414",20,59670.62
"4415",10,45544.4
"4416",14,60032.57
"4417",12,57487.19
"4418",10,102273.67
"4419",9,83145.22
"4420",6,80061.01
"4421",11,36507.71
"4422",11,22587.66
"4423",14,46557.93
"4424",13,27666.72
"4425",14,85450.5
"4426",16,37855.96
"4427",10,45129.37
"4428",16,134663.27
"4429",11,52082.1
"4430",16,28743.21
"4431",7,82732.43
"4432",14,19471.86
"4433",17,91974.98
"4434",7,118278.26
"4435",10,13811.27
"4436",14,39407.6
"4437",11,48433.37
"4438",12,50467.91
"4439",12,64395.37
"4440",15,51909.52
"4441",8,42376.09
"4442",12,48765.03
"4443",10,66686.83
"4444",14,38627.74
"4445",12,33699.73
"4446",14,71436.32
"4447",12,62951.64
"4448",12,31167.74
"4449",15,96523.35
"4450",9,32325.52
"4451",11,43186.58
"4452",16,57860.12
"4453",11,54479.16
"4454",14,29539.49
"4455",16,38284.38
"4456",6,102496.11
"4457",7,30841.24
"4458",11,40977.56
"4459",19,55222.82
"4460",12,48728.47
"4461",14,37537.38
"4462",8,33860.41
"4463",7,29291.02
"4464",11,43928.6
"4465",13,81651.68
"4466",6,114687.23
"4467",7,84771.48
"4468",10,34965.1
"4469",13,87768.93
"4470",19,56858.99
"4471",8,45187.75
"4472",12,27114.87
"4473",16,47444.69
"4474",11,43480.27
"4475",13,84575.14
"4476",16,70580.9
"4477",20,89666.39
"4478",10,36099.31
"4479",5,23808.96
"4480",14,31912.12
"4481",6,42066.65
"4482",9,37019.29
"4483",19,49063.58
"4484",8,149800.47
"4485",15,15634.63
"4486",4,52091.91
"4487",12,56178.22
"4488",15,49820.97
"4489",11,38714.34
"4490",19,36850.68
"4491",5,86011.9
"4492",20,55408.22
"4493",18,69399.1
"4494",17,27495.13
"4495",17,52716.03
"4496",15,21433.42
"4497",10,52841.01
"4498",12,39427.5
"4499",16,87654.86
"4500",18,57525.49
"4501",11,86517.5
"4502",15,106861.94
"4503",16,71604.51
"4504",15,60130.62
"4505",20,45770.4
"4506",15,23361.21
"4507",12,51076.29
"4508",7,58133.85
"4509",14,49448.05
"4510",14,18417.95
"4511",14,41167.56
"4512",11,49752.21
"4513",8,44689.73
"4514",11,52421.34
"4515",11,135928.34
"4516",16,16510.16
"4517",11,28945.65
"4518",10,78595.67
"4519",8,57967.87
"4520",20,39892.15
"4521",11,27181.75
"4522",11,52184.51
"4523",14,45837.34
"4524",11,22192.88
"4525",9,32313.36
"4526",9,61074.63
"4527",10,29685.06
"4528",13,63804.63
"4529",12,69697.72
"4530",16,46558.09
"4531",14,51200.56
"4532",15,55935.73
"4533",12,65005.09
"4534",14,23859.67
"4535",11,29427.17
"4536",11,31948.99
"4537",12,80336.14
"4538",8,196040.97
"4539",11,72912.11
"4540",14,74150.09
"4541",11,17616.23
"4542",12,28118.11
"4543",7,38282.73
"4544",12,50610.77
"4545",6,39152.01
"4546",10,77387.07
"4547",10,54198.83
"4548",15,18526.35
"4549",11,44299.94
"4550",18,29267.47
"4551",5,46880.88
"4552",15,96435.2
"4553",13,32817.43
"4554",10,85328.88
"4555",14,31346.11
"4556",14,36273.78
"4557",13,56018.24
"4558",10,48097.09
"4559",11,173426.21
"4560",15,21435.61
"4561",15,52949.16
"4562",13,104918.35
"4563",9,47697.59
"4564",10,49814.97
"4565",13,77396.09
"4566",12,41530.43
"4567",9,61044.01
"4568",13,119580.34
"4569",7,58443.23
"4570",13,52758.27
"4571",12,27684.22
"4572",17,43146.89
"4573",9,33718.07
"4574",9,34499.6
"4575",13,61444.51
"4576",20,80589.95
"4577",11,27447.31
"4578",15,33413.99
"4579",8,19187.81
"4580",14,46789.29
"4581",20,89875.95
"4582",13,50231.48
"4583",18,57969.25
"4584",15,34453.24
"4585",11,24560.09
"4586",9,53538.38
"4587",13,24941
"4588",13,29175.27
"4589",16,58772.04
"4590",8,58650.27
"4591",10,51743.58
"4592",9,76023.09
"4593",19,45060.97
"4594",14,56573
"4595",14,32406.57
"4596",14,27400.8
"4597",11,53776.14
"4598",15,29520.09
"4599",16,71392.43
"4600",18,19907.39
"4601",18,79535.07
"4602",12,37825.92
"4603",10,93432.1
"4604",16,36995.26
"4605",12,49100.2
"4606",13,29008.35
"4607",11,43138.75
"4608",17,130388.89
"4609",9,134573.76
"4610",15,27773.42
"4611",10,50740.61
"4612",6,69619.16
"4613",10,115472.44
"4614",7,52814.31
"4615",6,107804.1
"4616",7,67087.13
"4617",13,37648.77
"4618",16,56772.01
"4619",7,29049.19
"4620",13,55040.79
"4621",8,57287.31
"4622",16,51626.95
"4623",13,107742.25
"4624",19,33585.22
"4625",7,137898.22
"4626",17,72485.81
"4627",12,52782.94
"4628",16,30525.35
"4629",3,19516.22
"4630",13,27094.35
"4631",15,53901.95
"4632",9,36991.12
"4633",10,27670.6
"4634",9,102894.52
"4635",13,30875.66
"4636",13,31892.7
"4637",13,35250.41
"4638",8,78184.53
"4639",17,41602.11
"4640",11,92186.59
"4641",16,58593.17
"4642",7,87830.67
"4643",18,40645.28
"4644",9,28884.32
"4645",15,17846.52
"4646",14,37589.87
"4647",6,23059.35
"4648",9,57979.49
"4649",11,40103.42
"4650",20,42125.06
"4651",15,28532.44
"4652",10,42786.26
"4653",15,20770.71
"4654",13,89213.81
"4655",11,32806.51
"4656",19,33686.26
"4657",13,54042.93
"4658",8,42239.66
"4659",12,44749.94
"4660",17,89964.12
"4661",11,19916.21
"4662",8,48374.24
"4663",11,38542.38
"4664",14,62792.9
"4665",13,57963.15
"4666",18,17998.08
"4667",15,24183.36
"4668",11,39920.99
"4669",20,122022.7
"4670",10,32165.64
"4671",14,48073.55
"4672",13,76623.07
"4673",9,196855.96
"4674",18,155626.22
"4675",10,107224.67
"4676",7,54271.08
"4677",10,30254.9
"4678",16,45146.58
"4679",15,84572.91
"4680",11,92840.78
"4681",7,45612.34
"4682",19,33151.38
"4683",10,38576.82
"4684",14,30117.23
"4685",13,216058.26
"4686",14,77948.13
"4687",12,30062.78
"4688",20,29041.98
"4689",14,88100.4
"4690",13,40996.37
"4691",14,54961.26
"4692",17,19626.59
"4693",15,42415.2
"4694",17,76823.57
"4695",10,96896.06
"4696",16,50173
"4697",7,20221.8
"4698",18,48154.03
"4699",11,56807.11
"4700",10,35750.51
"4701",12,34427.41
"4702",8,34843.21
"4703",6,131790.44
"4704",7,107672.82
"4705",11,42526.07
"4706",9,17710.96
"4707",6,32810.44
"4708",15,36394.81
"4709",11,29677.23
"4710",17,73485.33
"4711",12,41688.34
"4712",15,62533.66
"4713",9,48524.02
"4714",14,22144.72
"4715",11,58920.31
"4716",14,45892.06
"4717",14,30726.32
"4718",14,32380.03
"4719",9,52315.74
"4720",14,16652.09
"4721",17,25777.5
"4722",20,47321.94
"4723",15,38108.74
"4724",7,35860.4
"4725",6,80999.98
"4726",20,48318.52
"4727",8,64138.39
"4728",10,21958.63
"4729",14,77344.48
"4730",16,43728.32
"4731",15,38761.49
"4732",11,39010.98
"4733",11,68419.25
"4734",13,22031.62
"4735",19,15600.62
"4736",6,20705.12
"4737",16,90131.84
"4738",13,56429.88
"4739",9,81348.69
"4740",9,62756.57
"4741",10,159068.18
"4742",11,72278.01
"4743",11,50233.23
"4744",14,48612.34
"4745",15,52717.98
"4746",13,99436.65
"4747",18,122476.62
"4748",14,108420.93
"4749",13,50417.36
"4750",14,20175.21
"4751",11,23059.81
"4752",14,30211.8
"4753",18,43763.27
"4754",11,33079.87
"4755",15,26604.61
"4756",12,45203.94
"4757",9,30406.22
"4758",16,40762.82
"4759",18,167127.01
"4760",10,24365.76
"4761",13,28539.35
"4762",11,130080.84
"4763",10,38828.47
"4764",15,37073.38
"4765",9,42544.02
"4766",18,19436.22
"4767",4,146932.24
"4768",16,36920.08
"4769",5,50588.17
"4770",10,39233.92
"4771",14,75477.22
"4772",11,49441.34
"4773",9,95644.41
"4774",12,215022.55
"4775",8,28642.2
"4776",11,51136.62
"4777",13,39105.89
"4778",11,47467.6
"4779",16,45102.05
"4780",7,117165.25
"4781",11,127489.81
"4782",7,71463.53
"4783",11,59940.05
"4784",10,33829.71
"4785",18,66424.65
"4786",16,44446.7
"4787",14,32834.99
"4788",4,29864.72
"4789",8,71547.32
"4790",7,43391.88
"4791",17,28340.48
"4792",9,36438.09
"4793",6,98258.68
"4794",13,18692.08
"4795",11,70603.99
"4796",20,90082.48
"4797",10,89306.97
"4798",12,68704.22
"4799",8,22509.72
"4800",14,46084.31
"4801",11,24298.22
"4802",11,36466.69
"4803",12,54120.45
"4804",15,59770
"4805",12,90228.98
"4806",7,52432.83
"4807",15,48634.74
"4808",11,46278.92
"4809",12,48895.73
"4810",9,29860.91
"4811",9,16584.57
"4812",8,23063.14
"4813",10,77251.41
"4814",12,128348.76
"4815",15,36423.17
"4816",9,39856.65
"4817",16,44508.43
"4818",11,71469.24
"4819",6,30803.84
"4820",16,33465.81
"4821",16,42280.44
"4822",16,70762.61
"4823",14,96608.6
"4824",4,49692.18
"4825",13,63826.56
"4826",10,26928.75
"4827",14,34100.04
"4828",13,24256.66
"4829",7,28095.98
"4830",10,24019.29
"4831",7,82545.3
"4832",11,39562.39
"4833",9,60087.67
"4834",11,62026.63
"4835",14,26207.66
"4836",8,57018.28
"4837",8,89993.87
"4838",13,45090.59
"4839",12,47994.16
"4840",6,49017.92
"4841",13,41337.62
"4842",14,44753.76
"4843",13,59561.83
"4844",16,56117.69
"4845",7,35393.91
"4846",17,40061.57
"4847",9,210773.25
"4848",16,19694.43
"4849",13,80529.6
"4850",10,87128.52
"4851",8,22094.51
"4852",6,41034.44
"4853",15,26494.8
"4854",7,30156.95
"4855",14,57890.32
"4856",17,68083.71
"4857",12,41787.72
"4858",9,50098.19
"4859",15,47625.59
"4860",19,61203.53
"4861",7,16595.52
"4862",13,141246.78
"4863",8,42737.49
"4864",14,41060
"4865",8,132059.11
"4866",13,36157.2
"4867",14,61796.83
"4868",12,43655.32
"4869",20,47182.83
"4870",14,33304.59
"4871",11,68960.33
"4872",11,106605.02
"4873",14,65019.02
"4874",12,29170.96
"4875",13,28539.26
"4876",7,82674.32
"4877",17,43877.14
"4878",12,51821.91
"4879",12,50504.66
"4880",17,49002.46
"4881",11,57774.51
"4882",13,84521.38
"4883",9,22877.9
"4884",10,28967.91
"4885",11,47651.06
"4886",9,41109.3
"4887",16,128443.2
"4888",11,39249.98
"4889",3,33844.8
"4890",7,32479.27
"4891",14,27777.73
"4892",6,93092.14
"4893",12,51451.8
"4894",11,70057.83
"4895",10,34321.6
"4896",6,44826.24
"4897",7,59409.11
"4898",11,66549.96
"4899",10,57881.4
"4900",9,45569.85
"4901",12,52492.39
"4902",14,38976.19
"4903",20,72186.66
"4904",17,83357.52
"4905",20,18005.75
"4906",12,10910
"4907",11,55835.31
"4908",11,113441.94
"4909",20,52257.89
"4910",13,65239.71
"4911",15,63537.73
